#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,mean,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:09:50Z,4.085648,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:10:00Z,4.09089,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:10:10Z,4.087396,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:10:20Z,4.085648,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:10:30Z,4.085648,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:10:40Z,4.07691,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:10:50Z,4.085648,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:11:00Z,4.082153,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:11:10Z,4.085648,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:11:20Z,4.0839,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:11:30Z,4.0839,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:11:40Z,4.082153,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:11:50Z,4.0839,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:12:00Z,4.082153,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:12:10Z,4.082153,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:12:20Z,4.075163,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:12:30Z,4.082153,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:12:40Z,4.0839,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:13:00Z,4.078658,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:13:20Z,4.0725415,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:13:30Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:13:40Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:13:50Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:14:00Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:14:10Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:14:20Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:14:30Z,4.078658,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:14:40Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:14:50Z,4.07691,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:15:00Z,4.078658,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:15:10Z,4.07691,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:15:20Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:15:30Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:15:40Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:15:50Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:16:00Z,4.07691,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:16:10Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:16:30Z,4.075163,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:16:40Z,4.075163,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:16:50Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:17:00Z,4.07691,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:17:10Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:17:20Z,4.07691,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:17:30Z,4.075163,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:17:40Z,4.075163,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:17:50Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:18:00Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:18:10Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:18:20Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:18:30Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:18:40Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:18:50Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:19:00Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:19:10Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:19:20Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:19:30Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:19:40Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:19:50Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:20:10Z,4.0681735,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:20:20Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:20:30Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:20:40Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:20:50Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:21:00Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:21:10Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:21:20Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:21:30Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:21:40Z,4.073416,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:21:50Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:22:00Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:22:10Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:22:20Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:22:30Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:22:40Z,4.071668,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:22:50Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:23:00Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:23:10Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:23:20Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:23:30Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:23:40Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:23:50Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:24:00Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:24:10Z,4.069921,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:24:20Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:24:30Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:24:50Z,4.0672995,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:25:00Z,4.043708,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:25:10Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:25:20Z,4.068173,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:25:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:25:40Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:25:50Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:26:00Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:26:10Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:26:20Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:26:30Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:26:40Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:26:50Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:27:00Z,4.066426,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:27:10Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:27:30Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:27:50Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:28:00Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:28:10Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:28:20Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:28:30Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:28:40Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:28:50Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:29:00Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:29:10Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:29:20Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:29:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:29:40Z,4.064678,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:29:50Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:30:00Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:30:10Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:30:20Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:30:30Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:30:40Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:30:50Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:31:00Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:31:10Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:31:20Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:31:30Z,4.062931,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:31:40Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:31:50Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:32:00Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:32:10Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:32:20Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:32:30Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:32:40Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:32:50Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:33:00Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:33:10Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:33:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:33:30Z,4.034971,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:33:40Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:33:50Z,4.061183,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:34:00Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:34:10Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:34:20Z,4.041961,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:34:30Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:34:40Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:34:50Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:35:00Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:35:10Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:35:20Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:35:30Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:35:40Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:35:50Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:00Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:10Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:20Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:30Z,4.059436,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:40Z,4.040213,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:36:50Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:00Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:10Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:20Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:30Z,4.047203,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:40Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:37:50Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:20Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:30Z,4.055941,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:38:50Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:00Z,4.057688,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:10Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:40Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:39:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:10Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:20Z,4.031476,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:30Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:40Z,4.050698,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:40:50Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:10Z,4.048951,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:20Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:30Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:40Z,4.052446,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:41:50Z,4.033223,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:00Z,4.054193,battery_voltage_V,ina226
,,0,2026-01-05T12:03:43.299262907Z,2026-01-05T13:03:43.299262907Z,2026-01-05T12:42:10Z,4.052446,battery_voltage_V,ina226
